WorldwIde SurvEy on Clinical and Anatomical Factors Driving the Choice of Transcatheter Aortic Valve pRostheses.  ;Background: Following the success of the first human transcatheter aortic valve replacement (TAVR) in 2002, multiple transcatheter heart valves (THVs) have become available. However, guidelines or expert consensus on how to optimize THV choice according to patients' anatomical and clinical characteristics is missing. This survey-based study aimed to identify patient-specific characteristics deemed important in the choice of THV type. Methods and results: A web-based survey including 39 questions was completed by 71 experienced TAVR operators from 23 countries with a median TAVR volume of 88 procedures in the year prior to survey completion (IQR 61-180). The survey covered five topics: access, aortic annulus/leaflets, aortic root, left ventricular function and clinical characteristics. Factors with the most impact on THV choice were reported to be a calcified sinotubular junction, valve-in-valve procedure, annular dimension >575 mm2, femoral diameter ≤ 5.0 mm, low coronary ostia, calcification at the annular level and/or protruding into the left ventricular outflow tract, and need for post TAVR PCI. Also, in case of off-label use of THVs to treat bicuspid aortic valve disease and isolated aortic regurgitation, the choice of THV type was reported to be important. Conclusions: This survey-based study identifies key patient characteristics that impact THV selection. As such, we present a guide, based on current practice, of which THV types are best suited to these different patient-specific characteristics. A patient-tailored THV choice is likely to optimize TAVR outcomes.  
Antithrombotic therapy after TAVI.  ;"Comment on N Engl J Med. 2020 Apr 30;382(18):1696-1707.  "
Echocardiographic reference ranges for normal left ventricular layer-specific strain: results from the EACVI NORRE study.  ;"AIMS : To obtain the normal range for 2D echocardiographic (2DE) measurements of left ventricular (LV) layer-specific strain from a large group of healthy volunteers of both genders over a wide range of ages. METHODS AND RESULTS : A total of 287 (109 men, mean age: 46 ± 14 years) healthy subjects were enrolled at 22 collaborating institutions of the EACVI Normal Reference Ranges for Echocardiography (NORRE) study. Layer-specific strain was analysed from the apical two-, three-, and four-chamber views using 2DE software. The lowest values of layer-specific strain calculated as ±1.96 standard deviations from the mean were -15.0% in men and -15.6% in women for epicardial strain, -16.8% and -17.7% for mid-myocardial strain, and -18.7% and -19.9% for endocardial strain, respectively. Basal-epicardial and mid-myocardial strain decreased with age in women (epicardial; P = 0.008, mid-myocardial; P = 0.003) and correlated with age (epicardial; r = -0.20, P = 0.007, mid-myocardial; r = -0.21, P = 0.006, endocardial; r = -0.23, P = 0.002), whereas apical-epicardial, mid-myocardial strain increased with the age in women (epicardial; P = 0.006, mid-myocardial; P = 0.03) and correlated with age (epicardial; r = 0.16, P = 0.04). End/Epi ratio at the apex was higher than at the middle and basal levels of LV in men (apex; 1.6 ± 0.2, middle; 1.2 ± 0.1, base 1.1 ± 0.1) and women (apex; 1.6 ± 0.1, middle; 1.1 ± 0.1, base 1.2 ± 0.1). CONCLUSION : The NORRE study provides useful 2DE reference ranges for novel indices of layer-specific strain.  "
Zinc ameliorates human aortic valve calcification through GPR39 mediated ERK1/2 signaling pathway.  ;AIMS: Calcific aortic valve disease is the most common heart valve disease in the Western world. It has been reported that zinc is accumulated in calcified human aortic valves. However, whether zinc directly regulates calcific aortic valve disease is yet to be elucidated. The present study sought to determine the potential role of zinc in the pathogenesis of calcific aortic valve disease. METHODS AND RESULTS: Using a combination of a human valve interstitial cell calcification model, human aortic valve tissues and blood samples, we report that 20 μM zinc supplementation attenuates human valve interstitial cell (hVIC) in vitro calcification, and that this is mediated through inhibition of apoptosis and osteogenic differentiation via the zinc sensing receptor GPR39-dependent ERK1/2 signaling pathway. Furthermore, we report that GPR39 protein expression is dramatically reduced in calcified human aortic valves, and there is a significant reduction in zinc serum levels in patients with calcific aortic valve disease. Moreover, we reveal that 20 μM zinc treatment prevents the reduction of GPR39 observed in calcified human valve interstitial cells. We also show that the zinc transporter ZIP13 and ZIP14 are significantly increased in hVICs in response to zinc treatment. Knockdown of ZIP13 or ZIP14 significantly inhibited hVIC in vitro calcification and osteogenic differentiation. CONCLUSIONS: Together, these findings suggest that zinc is a novel inhibitor of calcific aortic valve disease, and report that zinc transporter ZIP13 and ZIP14 are important regulators of hVIC in vitro calcification and osteogenic differentiation. Zinc supplementation may offer a potential therapeutic strategy for calcific aortic valve disease. TRANSLATIONAL PERSPECTIVE: This study reports that the zinc sensing receptor GPR39 expression is decreased in calcified human aortic valve tissues and there is a significant reduction in zinc serum levels in patients with calcific aortic valve disease. Zinc treatment attenuates hVIC in vitro calcification through inhibition of apoptosis and osteogenic differentiation via GPR39-dependent ERK1/2 signaling pathway. Zinc transporter ZIP13 and ZIP14 are important regulators of hVIC in vitro calcification and osteogenic differentiation. Zinc supplementation is a potential therapeutic strategy for calcific aortic valve disease.  
Ultrasound-Guided Percutaneous Balloon Aortic Valvuloplasty for Aortic Stenosis.  ;"Percutaneous balloon aortic valvuloplasty (PBAV), which is used to treat symptomatic aortic stenosis, requires ionizing radiation and contrast agent for imaging guidance. The aim of the study is to evaluate the feasibility and effectiveness of ultrasound-guided PBAV in patients with aortic stenosis. This case series included 30 patients (14 males; mean age, 61.5 ± 4.5 years) with moderate/severe aortic stenosis treated with ultrasound-guided PBAV at the Ultrasound Department, Fuwai Hospital, Beijing, China, between January 2016 and July 2019. Cardiac function (New York Heart Association grade) was assessed before PBAV and 1 month after the procedure. Aortic peak jet velocity, aortic valve orifice area (AVA), mean transvalvular pressure gradient (MTPG), left ventricular end-diastolic diameter (LVDD), left ventricular ejection fraction (LVEF), and left ventricular end-systolic diameter (LVESD) were determined before and immediately after PBAV using Doppler echocardiography. Preprocedural cardiac function was grade I in 3 cases, grade II in 9 cases, grade III in 10 cases, and grade IV in 8 cases. Postprocedural cardiac function was grade I in 22 cases, grade II in 4 cases, and grade III in 4 cases, suggesting that cardiac function was improved by PBAV. Ultrasound-guided PBAV resulted in significant improvements (P < 0.05) in aortic peak jet velocity (3.68 ± 0.811 m/s vs. 4.79 ± 0.63 m/s), MTPG (33.77 ± 13.85 mmHg vs. 54.54 ± 13.81 mmHg), AVA (1.96 ± 0.25 cm2 vs. 0.98 ± 0.12 cm2), LVEDD (51.90 ± 3.21 mm vs. 65.60 ± 6.81 mm), LVEF (63.46 ± 11.29% vs. 56.31 ± 11.04%), and LVESD (35.50 2.62 mm vs. 45.20 ± 2.42 mm). Ultrasound-guided PBAV is feasible and achieves good short-term effects in patients with aortic stenosis.  "
Transcatheter aortic valve implantation-related futility: prevalence, predictors, and clinical risk model.  ;"Futility denotes failure to achieve the projected outcome. We investigated the prevalence, predictors, and clinical risk model of transcatheter aortic valve implantation (TAVI)-related futility. We included 464 consecutive patients undergoing TAVI from 2010 to 2017. Futility was defined as death and/or hospitalization for heart failure (HFH) within 1 year after TAVI. Of 464 patients (mean age: 84.4 years), 69% were females (EuroSCOREII: 6.3%; Society of Thoracic Surgeons [STS] score: 6.9%). Forty-six patients (9.9%) experienced TAVI-related futility, and 36 of 46 patients (69.6%) died within 1 year due to cardiac (37.5%) and non-cardiac (62.5%) causes. Previous HFH (hazard ratio [HR], 2.20; 95% confidence interval [CI]: 1.13-4.35, p = 0.020), chronic obstructive pulmonary disease (COPD) (HR, 3.39; 95% CI: 1.12-8.42, p = 0.033), and moderate/severe mitral or tricuspid regurgitation (HR, 2.98; 95% CI: 1.32-6.27, p = 0.010) were independent predictors of futility. With 1 point assigned to each predictor (total 0 point, futility low-risk; total 1 point, futility intermediate-risk; total 2-3 points, futility high-risk), the futility risk model clearly stratified individual futility risk into three groups (the freedom from futility at 1 year: 96.2%, 82.1%, and 67.9% each). Our futility risk model presented better discrimination than EuroSCOREII, and STS score (c-statistic: 0.73 vs. 0.68 vs. 0.67). Medical futility was recognized in 9.9% of patients undergoing TAVI. Previous HFH, COPD, and concomitant atrioventricular regurgitation were associated with futility. The risk model derived from three predictors showed good performance in predicting futility risk.  "
Geriatric or cardiac rehabilitation? Predictors of treatment pathways in advanced age patients after transcatheter aortic valve implantation.  ;BACKGROUND: Aim of the study was to find predictors of allocating patients after transcatheter aortic valve implantation (TAVI) to geriatric (GR) or cardiac rehabilitation (CR) and describe this new patient group based on a differentiated characterization. METHODS: From 10/2013 to 07/2015, 344 patients with an elective TAVI were consecutively enrolled in this prospective multicentric cohort study. Before intervention, sociodemographic parameters, echocardiographic data, comorbidities, 6-min walk distance (6MWD), quality of life and frailty (score indexing activities of daily living [ADL], cognition, nutrition and mobility) were documented. Out of these, predictors for assignment to CR or GR after TAVI were identified using a multivariable regression model. RESULTS: After TAVI, 249 patients (80.7 ± 5.1 years, 59.0% female) underwent CR (n = 198) or GR (n = 51). GR patients were older, less physically active and more often had a level of care, peripheral artery disease as well as a lower left ventricular ejection fraction. The groups also varied in 6MWD. Furthermore, individual components of frailty revealed prognostic impact: higher values in instrumental ADL reduced the probability for referral to GR (OR:0.49, p <  0.001), while an impaired mobility was positively associated with referral to GR (OR:3.97, p = 0.046). Clinical parameters like stroke (OR:0.19 of GR, p = 0.038) and the EuroSCORE (OR:1.04 of GR, p = 0.026) were also predictive. CONCLUSION: Advanced age patients after TAVI referred to CR or GR differ in several parameters and seem to be different patient groups with specific needs, e.g. regarding activities of daily living and mobility. Thus, our data prove the eligibility of both CR and GR settings.  
Butterfly technique in mitral valve repair.  ;Degenerative mitral regurgitation due to posterior leaflet prolapse is often associated with tissue redundancy in the leaflet height and free margin of the prolapsing segment. The butterfly technique has been introduced for focal resection to precisely control the leaflet height without annular plication. This technique is indicated for a high prolapsing leaflet, greater than 20 mm. With intraoperative measurement of leaflet heights and ink dot marking as a depth indicator, the butterfly technique can be safely performed in most high posterior leaflet prolapse cases, without increasing the risk of systolic anterior motion.  
Piezo1 is required for outflow tract and aortic valve development.  ;AIMS: During embryogenesis, the onset of circulatory blood flow generates a variety of hemodynamic forces which reciprocally induce changes in cardiovascular development and performance. It has been known for some time that these forces can be detected by as yet unknown mechanosensory systems which in turn promote cardiogenic events such as outflow tract and aortic valve development. PIEZO1 is a mechanosensitive ion channel present in endothelial cells where it serves to detect hemodynamic forces making it an ideal candidate to play a role during cardiac development. We sought to determine whether PIEZO1 is required for outflow tract and aortic valve development. METHODS AND RESULTS: By analysing heart development in zebrafish we have determined that piezo1 is expressed in the developing outflow tract where it serves to detect hemodynamic forces. Consequently, disrupting Piezo1 signalling leads to defective outflow tract and aortic valve development and indicates this gene may be involved in the etiology of congenital heart diseases. Based on these findings, we analysed genomic data generated from patients who suffer from left ventricular outflow tract obstructions (LVOTO) and identified 3 probands who each harboured potentially pathogenic variants in PIEZO1. Subsequent in vitro and in vivo assays indicates that these variants behave as dominant negatives leading to an inhibition of normal PIEZO1 mechanosensory activity. Expressing these dominant negative PIEZO1 variants in zebrafish endothelium leads to defective aortic valve development. CONCLUSION: These data indicate that the mechanosensitive ion channel piezo1 is required for outflow tract and aortic valve development.  
Primary Aortic Root Replacement Outcomes and Risk Factors in Pediatric Patients.  ;"BACKGROUND: The study sought to identify the optimal aortic root replacement (ARR) strategy for pediatric patients, and a single-center experience was analyzed. METHODS: Retrospective review of patients undergoing ARR from 1995 to 2018 was performed. Patients were stratified by surgical strategy (pulmonary autograft [Ross procedure], aortic homograft, mechanical valve conduit [Bentall procedure], or porcine xenograft [Freestyle bioprosthesis]) and aortic annulus size. RESULTS: ARR was performed in 206 patients with a median follow-up of 5.0 (interquartile range, 1.4-11.4) years. Root replacements included Ross procedure (n = 98), homograft (n = 83), Bentall procedure (n = 18), and Freestyle bioprosthesis (n = 7). Overall survival was 92%, and freedom from reoperation or death was 81%. Reoperation-free survival was superior in the Ross group when compared with other groups. Because surgical options differ based on the size of the aortic annulus, the analysis was arbitrarily stratified. When the aortic annulus diameter was greater than 19 mm (n = 74), procedures included Ross procedure (n = 23), homograft (n = 29), Bentall procedure (n = 17), and Freestyle bioprosthesis (n = 5). Reoperation-free survival at median follow-up (5 years) was 86%, 58%, 100%, and 100%, respectively. The Bentall procedure offered the longest freedom from reoperation. In the subset with aortic annulus diameter less than 19 mm and a pulmonary valve suitable for a Ross procedure, patients underwent the Ross procedure (n = 75) or homograft ARR (n = 36). At median follow-up (3.8 years), reoperation-free survival was longer after the Ross procedure than after homograft ARR (88% vs 46%; P < .001). CONCLUSIONS: In patients with a large aortic annulus, a Bentall ARR offers the longest reoperation-free survival. For patients with small aortic roots, a Ross procedure provides better a reoperation-free survival than does homograft ARR.  "
Triage considerations for patients referred for structural heart disease intervention during the COVID-19 pandemic: An ACC/SCAI position statement.  ;The coronavirus disease-2019 (COVID-19) pandemic has strained health care resources around the world, causing many institutions to curtail or stop elective procedures. This has resulted in an inability to care for patients with valvular and structural heart disease in a timely fashion, potentially placing these patients at increased risk for adverse cardiovascular complications, including CHF and death. The effective triage of these patients has become challenging in the current environment, as clinicians have had to weigh the risk of bringing susceptible patients into the hospital environment during the COVID-19 pandemic against the risk of delaying a needed procedure. In this document, the authors suggest guidelines for how to triage patients in need of structural heart disease interventions and provide a framework for how to decide when it may be appropriate to proceed with intervention despite the ongoing pandemic. In particular, the authors address the triage of patients in need of transcatheter aortic valve replacement and percutaneous mitral valve repair. The authors also address procedural issues and considerations for the function of structural heart disease teams during the COVID-19 pandemic.  
Triage Considerations for Patients Referred for Structural Heart Disease Intervention During the COVID-19 Pandemic: An ACC/SCAI Position Statement.  ;"Comment in JACC Cardiovasc Interv. 2020 Jul 13;13(13):1605-1606. JACC Cardiovasc Interv. 2020 Jul 13;13(13):1606-1607.  "
Del Nido cardioplegia in coronary surgery: a propensity-matched analysis.  ;"OBJECTIVES: Del Nido cardioplegia (DNC) has been shown to be safe in adults with normal coronary arteries who are undergoing valve surgery. This study compared the effects of DNC versus traditional blood-based cardioplegia on postoperative complications in patients who underwent coronary artery bypass grafting (CABG). METHODS: A retrospective analysis was performed on 863 patients who underwent CABG with DNC (n = 420) or control cardioplegia (CC) (n = 443) between 2014 and 2017. The full cohort of DNC and CC recipients, as well as propensity score-matched pairs, was compared regarding preoperative risk variables and outcomes. RESULTS: The DNC and CC groups showed no significant differences in mean cardiopulmonary bypass time (53.09 vs 52.10 min, P = 0.206) or aortic cross-clamp time (32.82 vs 33.28 min, P = 0.967). The groups also showed no difference in operative mortality (2.1% vs 2.5%, P = 0.734); however, DNC use resulted in lower rates of overall infections (1.7% vs 4.3%, P = 0.024), total sternal infections (0.9% vs 3.2%, P = 0.023), postoperative atrial fibrillation (23.8% vs 30.7%, P = 0.023) and postoperative ventricular tachycardia (0.5% vs 3.4%, P = 0.002). A propensity-matching analysis (n = 335 pairs) showed similar statistically significant decreases with DNC. CONCLUSIONS: In this large cohort of CABG patients, DNC was shown as a safe alternative to CC and was associated with lower postoperative dysrhythmia and infection rates. These findings show that DNC is safe and effective in patients whose operative interventions may require only single-dosing cardioplegia; its use in longer cases should be further explored given its low complication rate.  "
The membranous septum revisited: A glimpse of our anatomical past.  ;"The so-called membranous septum is the fibrous component of the septal structures within the heart. It is relatively subtle in its appearance, but of considerable significance to the understanding of cardiac function and cardiac disease, both congenital and acquired. Surprisingly, its existence was seemingly unknown until the early decades of the 19th century. At this time, those writing in the English language described it as the ""undefended space,"" recognizing its importance in the setting of its aneurysmal dilation, and as the site of septal defects. By the initial decade of the 20th century, it had come to be recognized as the landmark to the site of atrioventricular bundle. Over the first decade of the 21st century, its clinical significance has been emphasized in the context of transcutaneous replacement of the aortic valve. In this review, we describe our own recent investigations of this fibrous part of the septal structures. At the same time, we provide a glimpse of our anatomic past, explaining how its initial description relied on the observations of young physicians taking their first steps in the investigation of cardiac anatomy.  "
Structural Valve Deterioration after Transcatheter Aortic Valve Implantation Using J-Valve: A Long-Term Follow-Up.  ;"PURPOSE: Our study aimed to investigate the structural valve deterioration (SVD) after transcatheter aortic valve implantation (TAVI) using J-Valve. METHODS: In all, 14 patients with aortic stenosis (AS) and 4 patients with pure aortic regurgitation (PAR) were available in the study. Four-year follow-up was performed in all patients, and the clinical data and echocardiographic findings were recorded and analyzed. RESULTS: All patients survived at the 4-year follow-up. There was no evidence of morphological SVD or prosthetic valve thrombosis in enrolled patients. None of the hemodynamic SVD occurred in patients with PAR. Mean gradients decreased from 61.93 ± 15.42 mm Hg (pre-TAVI) to 19.64 ± 9.16 mm Hg (discharge) in patients with AS (p <0.001); subsequently, a slight increase was observed in the mean trans-aortic gradient throughout follow-up (p = 0.967). Overall, in patients with AS, six individuals suffered moderate (3/14, 21.4%) or severe (3/14, 21.4%) hemodynamic SVD at 4-year follow-up. CONCLUSIONS: The limited number of cases provides a preliminary indication of the long-term efficacy of TAVI using J-Valve in patients with PAR. In patients with AS, although the higher rate of SVD was observed, the overall transcatheter heart valve (THV) hemodynamics remained stable over time after prosthetic valve implantation and the long-term durability of J-Valve was convincing.  "
Multiple Valve Implantation Through a Minimally Invasive Approach: Comparison of Standard Median Sternotomy and Right Anterior Thoracotomy.  ;BACKGROUND: Following developments in the area of minimally invasive surgery and good, recently published surgical results, the areas in which minimally invasive surgery can be used are beginning to expand. This study aimed to describe experience and show the feasibility and safety of minimally invasive multiple valve implantation with right anterior minithoracotomy (RAT) and compare the outcomes with cases that underwent multiple valve surgery via a standard median sternotomy. METHODS: The study cohort comprised 52 patients with combined valvular disease who underwent aortic valve replacement and mitral valve replacement or repair, and/or tricuspid valve ring annuloplasty through median sternotomy (control group n=32) or minimally invasive surgery through a RAT (study group n=20) between January 2012 and December 2018 at the current centre. Preoperative evaluation included coronary catheterisation and multisliced computerised tomography in all patients. Postoperative clinical outcomes and haemodynamic performance of heart valves were reviewed. RESULTS: The mean age of patients was 72.6±7.1 years, and 50% were male. Seventeen (17) patients (32.6%) were in New York Heart Association functional class III or IV. Three (3) patients (7.6%) had third-degree atrioventricular block requiring permanent pacemaker implantation. Mean follow-up was 21±3.9 months (maximum 26 months). No major paravalvular leakage occurred, and there was no postoperative valve migration in either group. Non-valve-related deaths occurred in five patients during follow-up. CONCLUSION: This study showed that minimally invasive multiple valve implantation is a technically feasible and safe procedure with acceptable surgical outcomes and similar postoperative quality when compared with median sternotomy.  
A novel cross-species model of Barlow's disease to biomechanically analyze repair techniques in an ex vivo left heart simulator.  ;OBJECTIVE: Barlow's disease remains challenging to repair, given the complex valvular morphology and lack of quantitative data to compare techniques. Although there have been recent strides in ex vivo evaluation of cardiac mechanics, to our knowledge, there is no disease model that accurately simulates the morphology and pathophysiology of Barlow's disease. The purpose of this study was to design such a model. METHODS: To simulate Barlow's disease, a cross-species ex vivo model was developed. Bovine mitral valves (n = 4) were sewn into a porcine annulus mount to create excess leaflet tissue and elongated chordae. A heart simulator generated physiologic conditions while hemodynamic data, high-speed videography, and chordal force measurements were collected. The regurgitant valves were repaired using nonresectional repair techniques such as neochord placement. RESULTS: The model successfully imitated the complexities of Barlow's disease, including redundant, billowing bileaflet tissues with notable regurgitation. After repair, hemodynamic data confirmed reduction of mitral leakage volume (25.9 ± 2.9 vs 2.1 ± 1.8 mL, P < .001) and strain gauge analysis revealed lower primary chordae forces (0.51 ± 0.17 vs 0.10 ± 0.05 N, P < .001). In addition, the maximum rate of change of force was significantly lower postrepair for both primary (30.80 ± 11.38 vs 8.59 ± 4.83 N/s, P < .001) and secondary chordae (33.52 ± 10.59 vs 19.07 ± 7.00 N/s, P = .006). CONCLUSIONS: This study provides insight into the biomechanics of Barlow's disease, including sharply fluctuating force profiles experienced by elongated chordae prerepair, as well as restoration of primary chordae forces postrepair. Our disease model facilitates further in-depth analyses to optimize the repair of Barlow's disease.  
Innovative transapical-transfemoral loop approach: First case of CoreValve implantation in a 19-mm Mitroflow during double valve-in-valve procedure.  ;Author information: (1)Cardiology Department, Hospital de Santa Cruz, Carnaxide, Lisbon, Portugal. (2)Cardiology Department, Hospital de Santa Cruz, Carnaxide, Lisbon, Portugal. Electronic address: danieljnmatos@gmail.com. (3)Cardiothoracic Surgery Department, Hospital de Santa Cruz, Carnaxide, Lisbon, Portugal.  
Contemporary review of percutaneous therapy for tricuspid valve regurgitation.  ;Introduction: Moderate to severe tricuspid regurgitation (TR) is a poor prognostic factor regardless of right ventricular function. However, a majority of patients are managed medically rather than undergoing isolated tricuspid valve surgery due to high in-hospital mortality. Percutaneous therapy in the form of transcatheter tricuspid valve repair or replacement is an attractive option for this high risk multimorbid cohort.Areas covered: A literature search was performed for tricuspid valve repair or replacement using MEDLINE, Current Contents Connect, Google Scholar, EMBASE, Cochrane library, PubMed, ScienceDirect, and Web of Science (Till 10/19). This review outlines the anatomical challenges specific to the tricuspid valve, provides an insight into patient selection for percutaneous treatment, and summarizes the current evidence for the available devices.Expert opinion: With the recent understanding that percutaneous repair of TR is feasible and provides better patient outcomes, we must more closely evaluate our patients with tricuspid regurgitation and consider treatment. MitraClip in the tricuspid position (TriClip) is the most widely used TV repair device, and several prospective trials are currently investigating various devices in this arena that hopefully will hopefully provide greater insight into patient selection and anatomically specific device choice.  
Slit Orifice Aortic Cusp Extension Technique for Small Bicuspid Valves.  ;We describe a modification to the aortic cusp extension technique that eliminates aortic regurgitation in pediatric small bicuspid valves. This simple and reproducible cusp extension technique secures coaptation and commissure suspension of the reconstructed aortic valve and may act as a bridge option for forthcoming reoperations.  
Meta-analysis Comparing Valve-In-Valve Transcatheter Aortic Valve Implantation With Self-Expanding Versus Balloon-Expandable Valves.  ;Valve-in-valve (ViV) transcatheter aortic valve implantation (TAVI) is an alternative to redo-surgery in patients with failed surgical bioprostheses. It remains unclear whether outcomes vary when using either self-expanding (SE) or balloon-expandable (BE) valves. The aim of this study was to compare outcomes between SE and BE transcatheter heart valves when used for ViV TAVI. A systematic review of PubMed, MEDLINE, and EMBASE was performed identifying studies reporting outcomes following ViV TAVI. Event rates were pooled for meta-analysis using a random-effects model. The primary outcome was all-cause mortality at 12 months. Secondary outcomes included 30-day and 3-year mortality in addition to standard safety outcomes after the procedure as per the Valve Academic Research Consortium criteria. Nineteen studies reporting outcomes for 1,772 patients were included: 924 in the SE group and 848 patients in the BE group. There was no significant difference in all-cause mortality at 12 months (SE 10.3% vs BE 12.6%, p = 0.165, I2 = 0%), or 3 years (SE 21.2% vs BE 31.2%, p = 0.407, I2 = 63.79). SE valves had lower transvalvular gradients after procedure and acute kidney injury, but higher rates of pacemaker insertion, moderate or severe paravalvular regurgitation and need for ≥2 valves (all p < 0.05). There were no differences in stroke, coronary obstruction, bleeding, or vascular complications. Despite significant differences in key procedural outcomes between SE and BE valves when used for ViV TAVI, we found no difference in 12-month mortality. Tailored device selection may further reduce the risk of adverse procedural outcomes, particularly over the longer term.  
Non-coding RNAs: Regulators of valvular calcification.  ;There is currently a growing global burden of valvular heart diseases due to aging populations and changing lifestyles. Valvular heart diseases mainly include the malfunctioning of aortic and mitral valves and are characterized by extensive tissue remodeling, which includes calcification, endothelial dysfunction, and endothelial-mesenchymal transition. These valvular remodeling processes are known to be regulated by protein-coding genes as well as non-coding genes. Here, we have summarized studies highlighting the non-coding RNA mediated regulation of valvular tissue remodeling and their potential therapeutic benefits. Additionally, studies investigating the diagnostic capability of circulating non-coding RNA molecules in valvular diseases are also summarized. Overall, of the various candidates, several studies have highlighted miR-214 and miR-204 as central regulators of valvular calcification.  
Impact of Aortic Valve Replacement for Severe Aortic Stenosis on Perioperative Outcomes Following Major Noncardiac Surgery.  ;"OBJECTIVE: To compare the incidence of major adverse cardiac events and death among severe aortic stenosis patients with and without aortic valve replacement (AVR) before noncardiac surgery. PATIENTS AND METHODS: We retrospectively evaluated 491 severe aortic stenosis patients undergoing non-emergency/non-urgent elevated-risk noncardiac surgery between January 1, 2000, and December 31, 2013, including 203 patients (mean age, 74±10 years, 63.5% men) with previous AVR and 288 patients (mean age, 77±12 years, 55.6% men) without prior AVR. RESULTS: The incidence of major adverse cardiac events was significantly lower in the AVR group (5.4% vs 20.5%; P<.001), primarily because of the lower incidence of new or worsening heart failure (2.5% vs 17.7%; P<.001), compared with the non-AVR group. No significant differences were observed between the groups with and without AVR in the incidence of death (2.5% vs 3.5%; P=.56), myocardial infarction (0.5% vs 1.4%; P=.48), ventricular arrhythmia (0.0% vs 0.7%; P=.51), or stroke (0.0% vs 0.7%; P=.51) at 30-days. At a median follow-up of 4.2 (interquartile range,1.3-7.5) years, overall mortality was significantly worse in patients without versus with AVR (5-year rate: 57.0% vs 32.7%; P<.001). Symptomatic patients without AVR (n=35) had the worst outcomes overall, including increased 30-day and overall mortality rates, compared with the AVR-group and asymptomatic non-AVR patients. CONCLUSION: In patients with severe aortic stenosis, AVR before noncardiac surgery was associated with decreased incidence of heart failure after noncardiac surgery and improved overall survival without differences in 30-day survival, myocardial infarction, ventricular arrhythmia, or stroke. Preoperative AVR should be considered in symptomatic patients for whom the benefit of AVR is greatest.  "
Aortic regurgitation, a forgotten valve disease in hypertrophic cardiomyopathy?  ;"Comment on Eur J Radiol. 2020 Mar;124:108836.  "
Impact of left atrial diameter on outcome in patients undergoing edge-to-edge mitral valve repair: results from the German TRAnscatheter Mitral valve Interventions (TRAMI) registry.  ;"BACKGROUND: Left atrial (LA) dimension is a marker of disease severity and outcome in primary and secondary mitral regurgitation. In transcatheter mitral valve repair, LA enlargement might additionally impact on device handling and technical success through an altered anatomy and atrial annular dilatation. METHODS AND RESULTS: Data from the multicentre German TRAnscatheter Mitral valve Interventions registry (TRAMI) were used to analyse the association of baseline LA diameter by tertiles with efficacy, safety and long-term clinical outcome in patients undergoing edge-to-edge repair with MitraClip. In 520 of 843 patients prospectively enrolled in TRAMI, baseline LA diameter were reported [median (interquartile range) LA diameter in tertiles: 44 (40-46) mm, 51 (48-53) mm and 60 (55-66) mm]. Larger LA diameters were significantly associated with secondary aetiology of mitral regurgitation, lower ejection fraction, larger left ventricle, male sex and atrial fibrillation (all P < 0.05). Technical success was not different across tertiles (96%, 95.4% and 98.4%, respectively; P = 0.43) as were major in-hospital cardiovascular and cerebral adverse events (mortality, myocardial infarction or stroke: 1.8%, 1.2% and 4.4%, respectively; P = 0.11 across tertiles). However, 4-year mortality significantly increased with larger LA diameter (32.9%, 46.4% and 51.7%, respectively; P < 0.01), as did hospitalization in survivors (60%, 67.6% and 78.9%, respectively; P < 0.05). The association between LA diameter and outcome remained significant after multivariable adjustment including baseline left ventricular end-diastolic diameter. CONCLUSION: Left atrial enlargement is a strong and independent predictor of adverse long-term outcome after transcatheter mitral valve repair. Further study is warranted to examine whether timely intervention may have the potential to modify outcome.  "
[Circular Sympathetic Pulmonary Artery Denervation in Cardiac Surgery Patients With Mitral Valve Defect, Atrial Fibrillation and High Pulmonary Hypertension].  ;"Objective Investigate the influence of the sympathetic denervation of the pulmonary trunk and the orifices of the pulmonary arteries on the degree of pulmonary hypertension (PH) and outcomes of the surgical treatment of atrial fibrillation (AF) in patients with mitral valve defects, complicated AF, and high PH.Material and methods We analyzed the surgical treatment of 140 patients with mitral valve defect, concomitant AF, and high PH - pulmonary artery systolic pressure (PASP) gradient more than 40 mm Hg. The group of interest included 51 patients (46 patients with severe mitral stenosis and five patients with grade 4 mitral valve regurgitation). All patients underwent mitral valve correction (47 valve replacement surgeries and 4 valve-sparing interventions), biatrial Maze IV procedure, and additionally, denervation of the pulmonary trunk and the orifices of the pulmonary arteries. The control group included 89 patients diagnosed with mitral valve defect, AF, and PH with PASP &gt; 40 mm Hg. However, unlike in patients of interest, denervation of the pulmonary arteries was not performed.Results Circular radiofrequency denervation of the pulmonary trunk and the orifices of the pulmonary arteries using a clamp-destructor is an effective and safe method, significantly reduces secondary PH (p=0.018), promotes reverse remodeling of the heart chambers, left atrium in particular (p=0.01), and improves outcomes of the Maze IV procedure (p=0.022) by restoring sinus rhythm in patients with mitral valve defects, complicated AF, and high PH.Conclusion This technique must be studied further involving a more significant number of patients, analyzing long-term results, and using this technique in patients with non-valvular causes of secondary PH.  "
Transcatheter Aortic Valve Replacement with Self-Expandable ACURATE neo as compared to Balloon-Expandable SAPIEN 3 in Patients with Severe Aortic Stenosis: Meta-analysis of Randomized and Propensity-Matched Studies. J. Clin. Med. 2020, 9, 397.  ;"Erratum for J Clin Med. 2020 Feb 01;9(2):  "
